Filename | Truth | Image Pred | Radar Pred
File_5684 | Car | Car | Person
File_5685 | Car | Car | Person
File_5686 | Car | Car | Person
File_5687 | Car | Car | Person
File_5688 | Car | Car | Person
File_5689 | Car | Car | Person
File_5690 | Car | Car | Person
File_5691 | Car | Car | Person
File_5692 | Car | Car | Person
File_5693 | Car | Car | Person
File_5694 | Car | Car | Person
File_5695 | Car | Car | Person
File_5696 | Car | Car | Person
File_5697 | Car | Car | Person
File_5698 | Car | Car | Person
File_5699 | Car | Car | Person
File_5700 | Car | Car | Person
File_5701 | Car | Car | Person
File_5702 | Car | Car | Person
File_5703 | Car | Car | Person
File_5704 | Car | Car | Person
File_5705 | Car | Car | Person
File_5706 | Car | Car | Person
File_5707 | Car | Car | Person
File_5708 | Car | Car | Person
File_5709 | Car | Car | Person
File_5710 | Car | Car | Person
File_5711 | Car | Car | Person
File_5712 | Car | Car | Person
File_5713 | Car | Car | Person
File_5714 | Car | Car | Person
File_5715 | Car | Car | Person
File_5716 | Car | Car | Person
File_5717 | Car | Car | Person
File_5718 | Car | Car | Person
File_5719 | Car | Car | Person
File_5720 | Car | Car | Person
File_5721 | Car | Car | Person
File_5722 | Car | Car | Person
File_5723 | Car | Car | Person
File_5724 | Car | Car | Person
File_5725 | Car | Car | Person
File_5726 | Car | Car | Person
File_5727 | Car | Car | Person
File_5728 | Car | Car | Person
File_5729 | Car | Car | Person
File_5730 | Car | Car | Person
File_5731 | Car | Car | Person
File_5732 | Car | Car | Person
File_5733 | Car | Car | Person
File_5734 | Car | Car | Person
File_5735 | Car | Car | Person
File_5736 | Car | Car | Person
File_5737 | Car | Car | Person
File_5738 | Car | Car | Person
File_5739 | Car | Car | Person
File_5740 | Car | Car | Person
File_5741 | Car | Car | Person
File_5742 | Car | Car | Person
File_5743 | Car | Car | Person
File_5744 | Car | Car | Person
File_5745 | Car | Car | Person
File_5746 | Car | Car | Person
File_5747 | Car | Car | Person
File_5748 | Car | Car | Person
File_5749 | Car | Car | Person
File_5750 | Car | Car | Person
File_5751 | Car | Car | Person
File_5752 | Car | Car | Person
File_5753 | Car | Car | Person
File_5754 | Car | Car | Person
File_5755 | Car | Car | Person
File_5756 | Car | Car | Person
File_5757 | Car | Car | Person
File_5758 | Car | Car | Person
File_5759 | Car | Car | Person
File_5760 | Car | Car | Person
File_5761 | Car | Car | Person
File_5762 | Car | Car | Person
File_5763 | Car | Car | Person
File_5764 | Car | Car | Person
File_5765 | Car | Car | Person
File_5766 | Car | Car | Person
File_5767 | Car | Car | Person
File_5768 | Car | Car | Person
File_5769 | Car | Car | Person
File_5770 | Car | Car | Person
File_5771 | Car | Car | Person
File_5772 | Car | Car | Person
File_5773 | Car | Car | Person
File_5774 | Car | Car | Person
File_5775 | Car | Car | Person
File_5776 | Car | Car | Person
File_5777 | Car | Car | Person
File_5778 | Car | Car | Person
File_5779 | Car | Car | Person
File_5780 | Car | Car | Person
File_5781 | Car | Car | Person
File_5782 | Car | Car | Person
File_5783 | Car | Car | Person
File_5784 | Car | Car | Person
File_5785 | Car | Car | Person
File_5786 | Car | Car | Person
File_5787 | Car | Car | Person
File_5788 | Car | Car | Person
File_5789 | Car | Car | Person
File_5790 | Car | Car | Person
File_5791 | Car | Car | Person
File_5792 | Car | Car | Person
File_5793 | Car | Car | Person
File_5794 | Car | Car | Person
File_5795 | Car | Car | Person
File_5796 | Car | Car | Person
File_5797 | Car | Car | Person
File_5798 | Car | Car | Person
File_5799 | Car | Car | Person
File_5800 | Car | Car | Person
File_5801 | Car | Car | Person
File_5802 | Car | Car | Person
File_5803 | Car | Car | Person
File_5804 | Car | Car | Person
File_5805 | Car | Car | Person
File_5806 | Car | Car | Person
File_5807 | Car | Car | Person
File_5808 | Car | Car | Person
File_5809 | Car | Car | Person
File_5810 | Car | Car | Person
File_5811 | Car | Car | Person
File_5812 | Car | Car | Person
File_5813 | Car | Car | Person
File_5814 | Car | Car | Person
File_5815 | Car | Car | Person
File_5816 | Car | Car | Person
File_5817 | Car | Car | Person
File_5818 | Car | Car | Person
File_5819 | Car | Car | Person
File_5820 | Car | Car | Person
File_5821 | Car | Car | Person
File_5822 | Car | Car | Person
File_5823 | Car | Car | Person
File_5824 | Car | Car | Person
File_5825 | Car | Car | Person
File_5826 | Car | Car | Person
File_5827 | Car | Car | Person
File_5828 | Car | Car | Person
File_5829 | Car | Car | Person
File_5830 | Car | Car | Person
File_5831 | Car | Car | Person
File_5832 | Car | Car | Person
File_5833 | Car | Car | Person
File_5834 | Car | Car | Person
File_5835 | Car | Car | Person
File_5836 | Car | Car | Person
File_5837 | Car | Car | Person
File_5838 | Car | Car | Person
File_5839 | Car | Car | Person
File_5840 | Car | Car | Person
File_5841 | Car | Car | Person
File_5842 | Car | Car | Person
File_5843 | Car | Car | Person
File_5844 | Car | Car | Person
File_5845 | Car | Car | Person
File_5846 | Car | Car | Person
File_5847 | Car | Car | Person
File_5848 | Car | Car | Person
File_5849 | Car | Car | Person
File_5850 | Car | Car | Person
File_5851 | Car | Car | Person
File_5852 | Car | Car | Person
File_5853 | Car | Car | Person
File_5854 | Car | Car | Person
File_5855 | Car | Car | Person
File_5856 | Car | Car | Person
File_5857 | Car | Car | Person
File_5858 | Car | Car | Person
File_5859 | Car | Car | Person
File_5860 | Car | Car | Person
File_5861 | Car | Car | Person
File_5862 | Car | Car | Person
File_5863 | Car | Car | Person
File_5864 | Car | Car | Person
File_5865 | Car | Car | Person
File_5866 | Car | Car | Person
File_5867 | Car | Car | Person
File_5868 | Car | Car | Person
File_5869 | Car | Car | Person
File_5870 | Car | Car | Person
File_5871 | Car | Car | Person
File_5872 | Car | Car | Person
File_5873 | Car | Car | Person
File_5874 | Car | Car | Person
File_5875 | Car | Car | Person
File_5876 | Car | Car | Person
File_5877 | Car | Car | Person
File_5878 | Car | Car | Person
File_5879 | Car | Car | Person
File_5880 | Car | Car | Person
File_5881 | Car | Car | Person
File_5882 | Car | Car | Person
File_5883 | Car | Car | Person
File_5884 | Car | Car | Person
File_5885 | Car | Car | Person
File_5886 | Car | Car | Person
File_5887 | Car | Car | Person
File_5888 | Car | Car | Person
File_5889 | Car | Car | Person
File_5890 | Car | Car | Person
File_5891 | Car | Car | Person
File_5892 | Car | Car | Person
File_5893 | Car | Car | Person
File_5894 | Car | Car | Person
File_5895 | Car | Car | Person
File_5896 | Car | Car | Person
File_5897 | Car | Car | Person
File_5898 | Car | Car | Person
File_5899 | Car | Car | Person
File_5900 | Car | Car | Person
File_5901 | Car | Car | Person
File_5902 | Car | Car | Person
File_5903 | Car | Car | Person
File_5904 | Car | Car | Person
File_5905 | Car | Car | Person
File_5906 | Car | Car | Person
File_5907 | Car | Car | Person
File_5908 | Car | Car | Person
File_5909 | Car | Car | Person
File_5910 | Car | Car | Person
File_5911 | Car | Car | Person
File_5912 | Car | Car | Person
File_5913 | Car | Car | Person
File_5914 | Car | Car | Person
File_5915 | Car | Car | Person
File_5916 | Car | Car | Person
File_5917 | Car | Car | Person
File_5918 | Car | Car | Person
File_5919 | Car | Car | Person
File_5920 | Car | Car | Person
File_5921 | Car | Car | Person
File_5922 | Car | Car | Person
File_5923 | Car | Car | Person
File_5924 | Car | Car | Person
File_5925 | Car | Car | Person
File_5926 | Car | Car | Person
File_5927 | Car | Car | Person
File_5928 | Car | Car | Person
File_5929 | Car | Car | Person
File_5930 | Car | Car | Person
File_5931 | Car | Car | Person
File_5932 | Car | Car | Person
File_5933 | Car | Car | Person
File_5934 | Car | Car | Person
File_5935 | Car | Car | Person
File_5936 | Car | Car | Person
File_5937 | Car | Car | Person
File_5938 | Car | Car | Person
File_5939 | Car | Car | Person
File_5940 | Car | Car | Person
File_5941 | Car | Car | Person
File_5942 | Car | Car | Person
File_5943 | Car | Car | Person
File_5944 | Car | Car | Person
File_5945 | Car | Car | Person
File_5946 | Car | Car | Person
File_5947 | Car | Car | Person
File_5948 | Car | Car | Person
File_5949 | Car | Car | Person
File_5950 | Car | Car | Person
File_5951 | Car | Car | Person
File_5952 | Car | Car | Person
File_5953 | Car | Car | Person
File_5954 | Car | Car | Person
File_5955 | Car | Car | Person
File_5956 | Car | Car | Person
File_5957 | Car | Car | Person
File_5958 | Car | Car | Person
File_5959 | Car | Car | Person
File_5960 | Car | Car | Person
File_5961 | Car | Car | Person
File_5962 | Car | Car | Person
File_5963 | Car | Car | Person
File_5964 | Car | Car | Person
File_5965 | Car | Car | Person
File_5966 | Car | Car | Person
File_5967 | Car | Car | Person
File_5968 | Car | Car | Person
File_5969 | Car | Car | Person
File_5970 | Car | Car | Person
File_5971 | Car | Car | Person
File_5972 | Car | Car | Person
File_5973 | Car | Car | Person
File_5974 | Car | Car | Person
File_5975 | Car | Car | Person
File_5976 | Car | Car | Person
File_5977 | Car | Car | Person
File_5978 | Car | Car | Person
File_5979 | Car | Car | Person
File_5980 | Car | Car | Person
File_5981 | Car | Car | Person
File_5982 | Car | Car | Person
File_5983 | Car | Car | Person
File_5984 | Car | Car | Person
File_5985 | Car | Car | Person
File_5986 | Car | Car | Person
File_5987 | Car | Car | Person
File_5988 | Car | Car | Person
File_5989 | Car | Car | Person
File_5990 | Car | Car | Person
File_5991 | Car | Car | Person
File_5992 | Car | Car | Person
File_5993 | Car | Car | Person
File_5994 | Car | Car | Person
File_5995 | Car | Car | Person
File_5996 | Car | Car | Person
File_5997 | Car | Car | Person
File_5998 | Car | Car | Person
File_5999 | Car | Car | Person
File_6000 | Car | Car | Person
File_6001 | Car | Car | Person
File_6002 | Car | Car | Person
File_6003 | Car | Car | Person
File_6008 | Car | Car | Person
File_6009 | Car | Car | Person
File_6015 | Car | Car | Person
File_6016 | Car | Car | Person
File_6017 | Car | Car | Person
File_6018 | Car | Car | Person
File_6019 | Car | Car | Person
File_6020 | Car | Car | Person
File_6021 | Car | Car | Person
File_6022 | Car | Car | Person
File_6023 | Car | Car | Person
File_6024 | Car | Car | Person
File_6025 | Car | Car | Person
File_6026 | Car | Car | Person
File_6027 | Car | Car | Person
File_6028 | Car | Car | Person
File_6029 | Car | Car | Person
File_6030 | Car | Car | Person
File_6031 | Car | Car | Person
File_6032 | Car | Car | Person
File_6033 | Car | Car | Person
File_6034 | Car | Car | Person
File_6035 | Car | Car | Person
File_6036 | Car | Car | Person
File_6037 | Car | Car | Person
File_6038 | Car | Car | Person
File_6039 | Car | Car | Person
File_6040 | Car | Car | Person
File_6041 | Car | Car | Person
File_6042 | Car | Car | Person
File_6043 | Car | Car | Person
File_6044 | Car | Car | Person
File_6045 | Car | Car | Person
File_6046 | Car | Car | Person
File_6047 | Car | Car | Person
File_6048 | Car | Car | Person
File_6049 | Car | Car | Person
File_6050 | Car | Car | Person
File_6051 | Car | Car | Person
File_6052 | Car | Car | Person
File_6053 | Car | Car | Person
File_6054 | Car | Car | Person
File_6055 | Car | Car | Person
File_6056 | Car | Car | Person
File_6057 | Car | Car | Person
File_6058 | Car | Car | Person
File_6059 | Car | Car | Person
File_6060 | Car | Car | Person
File_6061 | Car | Car | Person
File_6062 | Car | Car | Person
File_6063 | Car | Car | Person
File_6064 | Car | Car | Person
File_6065 | Car | Car | Person
File_6066 | Car | Car | Person
File_6067 | Car | Car | Person
File_6068 | Car | Car | Person
File_6069 | Car | Car | Person
File_6070 | Car | Car | Person
File_6071 | Car | Car | Person
File_6072 | Car | Car | Person
File_6073 | Car | Car | Person
File_6074 | Car | Car | Person
File_6075 | Car | Car | Person
File_6076 | Car | Car | Person
File_6077 | Car | Car | Person
File_6078 | Car | Car | Person
File_6079 | Car | Car | Person
File_6080 | Car | Car | Person
File_6081 | Car | Car | Person
File_6082 | Car | Car | Person
File_6083 | Car | Car | Person
File_6084 | Car | Car | Person
File_6085 | Car | Car | Person
File_6086 | Car | Car | Person
File_6087 | Car | Car | Person
File_6088 | Car | Car | Person
File_6089 | Car | Car | Person
File_6090 | Car | Car | Person
File_6091 | Car | Car | Person
File_6092 | Car | Car | Person
File_6093 | Car | Car | Person
File_6094 | Car | Car | Person
File_6095 | Car | Car | Person
File_6096 | Car | Car | Person
File_6097 | Car | Car | Person
File_6098 | Car | Car | Person
File_6099 | Car | Car | Person
File_6100 | Car | Car | Person
File_6101 | Car | Car | Person
File_6102 | Car | Car | Person
File_6103 | Car | Car | Person
File_6104 | Car | Car | Person
File_6105 | Car | Car | Person
File_6106 | Car | Car | Person
File_6107 | Car | Car | Person
File_6108 | Car | Car | Person
File_6109 | Car | Car | Person
File_6110 | Car | Car | Person
File_6111 | Car | Car | Person
File_6112 | Car | Car | Person
File_6113 | Car | Car | Person
File_6114 | Car | Car | Person
File_6115 | Car | Car | Person
File_6116 | Car | Car | Person
File_6117 | Car | Car | Person
File_6118 | Car | Car | Person
File_6119 | Car | Car | Person
File_6120 | Car | Car | Person
File_6121 | Car | Car | Person
File_6122 | Car | Car | Person
File_6123 | Car | Car | Person
File_6124 | Car | Car | Person
File_6125 | Car | Car | Person
File_6126 | Car | Car | Person
File_6127 | Car | Car | Person
File_6128 | Car | Car | Person
File_6129 | Car | Car | Person
File_6130 | Car | Car | Person
File_6131 | Car | Car | Person
File_6132 | Car | Car | Person
File_6133 | Car | Car | Person
File_6134 | Car | Car | Person
File_6135 | Car | Car | Person
File_6136 | Car | Car | Person
File_6137 | Car | Car | Person
File_6138 | Car | Car | Person
File_6139 | Car | Car | Person
File_6140 | Car | Car | Person
File_6141 | Car | Car | Person
File_6142 | Car | Car | Person
File_6143 | Car | Car | Person
File_6144 | Car | Car | Person
File_6145 | Car | Car | Person
File_6146 | Car | Car | Person
File_6147 | Car | Car | Person
File_6148 | Car | Car | Person
File_6149 | Car | Car | Person
File_6150 | Car | Car | Person
File_6151 | Car | Car | Person
File_6152 | Car | Car | Person
File_6153 | Car | Car | Person
File_6154 | Car | Car | Person
File_6155 | Car | Car | Person
File_6156 | Car | Car | Person
File_6157 | Car | Car | Person
File_6158 | Car | Car | Person
File_6159 | Car | Car | Person
File_6160 | Car | Car | Person
File_6161 | Car | Car | Person
File_6162 | Car | Car | Person
File_6163 | Car | Car | Person
File_6164 | Car | Car | Person
File_6165 | Car | Car | Person
File_6166 | Car | Car | Person
File_6167 | Car | Car | Person
File_6168 | Car | Car | Person
File_6169 | Car | Car | Person
File_6170 | Car | Car | Person
File_6171 | Car | Car | Person
File_6172 | Car | Car | Person
File_6173 | Car | Car | Person
File_6174 | Car | Car | Person
File_6175 | Car | Car | Person
File_6176 | Car | Car | Person
File_6177 | Car | Car | Person
File_6178 | Car | Car | Cyclist
File_6179 | Car | Car | Person
File_6180 | Car | Car | Person
File_6181 | Car | Car | Person
File_6182 | Car | Car | Person
File_6183 | Car | Car | Cyclist
File_6184 | Car | Car | Cyclist
File_6185 | Car | Car | Cyclist
File_6186 | Car | Car | Cyclist
File_6187 | Car | Car | Cyclist
File_6188 | Car | Car | Cyclist
File_6189 | Car | Car | Cyclist
File_6190 | Car | Car | Cyclist
File_6191 | Car | Car | Cyclist
File_6192 | Car | Car | Cyclist
File_6193 | Car | Car | Cyclist
File_6194 | Car | Car | Cyclist
File_6195 | Car | Car | Cyclist
File_6196 | Car | Car | Person
File_6197 | Car | Car | Person
File_6198 | Car | Car | Cyclist
File_6199 | Car | Car | Cyclist
File_6200 | Car | Car | Cyclist
File_6201 | Car | Car | Cyclist
File_6202 | Car | Car | Cyclist
File_6203 | Car | Car | Cyclist
File_6204 | Car | Car | Cyclist
File_6205 | Car | Car | Cyclist
File_6206 | Car | Car | Cyclist
File_6207 | Car | Car | Cyclist
File_6208 | Car | Car | Cyclist
File_6209 | Car | Car | Person
File_6210 | Car | Car | Person
File_6211 | Car | Car | Person
File_6212 | Car | Car | Person
File_6213 | Car | Car | Person
File_6214 | Car | Car | Person
File_6215 | Car | Car | Person
File_6216 | Car | Car | Person
File_6217 | Car | Car | Person
File_6218 | Car | Car | Person
File_6219 | Car | Car | Person
File_6220 | Car | Car | Person
File_6221 | Car | Car | Person
File_6222 | Car | Car | Person
File_6223 | Car | Car | Person
File_6224 | Car | Car | Person
File_6225 | Car | Car | Cyclist
